"URL","Categoría GSC","Debe indexarse","HTTP actual","HTTP final","Destino actual","Canonical","Meta robots","X-Robots-Tag","En sitemap","Enlaces internos","Clasificación","Acción recomendada","Archivo responsable","Nivel de riesgo","Requiere revisión manual","Observaciones"
"https://bringasinsurance.com/2025/08/08/vvipvip-lqoaya-unlock-unlimited-resources-with-the-best-co-9lf8xit/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/free-where-to-find-free-cash-frenzy-coins-legit-rsmfzfa/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/10/new-sckumu-bingo-bash-cheats-boost-your-winnings-with-xncxgw7/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/vvipbonus-ihibka-unlock-unlimited-resources-with-the-best-co-15nbbb7/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/vvipbonus-ihibka-unlock-unlimited-resources-with-the-best-co-15nbbb7","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/new-jfllkd-bingo-bash-cheats-boost-your-winnings-with-161qiop/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/10/ilckbfqu7/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/08/top-how-many-robux-from-50-roblox-card-9v26vof/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/08/oestqe-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/🎲-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-ubfrzc/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/08/mega-esioqi-bingo-bash-cheats-boost-your-winnings-with-xfqn2cf/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/boat-insurance-in-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/boat-insurance","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /boat-insurance solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/contacto/?lang=es","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/contact","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /contact solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor. URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/es/contacto/?lang=es","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/contact","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /contact solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor. URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/seguros-para-restaurantes-en-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/restaurant-insurance","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /restaurant-insurance solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/seguros-para-inquilinos-en-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/renters-insurance","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /renters-insurance solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/recreational-vehicle-insurance/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/rv-insurance","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /rv-insurance solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/10/45zo8f8wl/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/new-double-down-casino-chips-not-working-fix-2025-kfxfnsm/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/contact/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/contact","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","Sin observaciones adicionales."
"https://bringasinsurance.com/2025/08/12/wazamba-casino-review-αναλυτικά-d3b221a3/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/12/wazamba-mobile-app-download-c98855a6/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/agentes/?lang=es","Rastreada: actualmente sin indexar","Revisar","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","Caso que requiere revisión manual","Validar si hubo versión internacional/CMS anterior antes de decidir 301, 404 o 410. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","Sí","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor. URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/2025/07/30/epic-claim-double-down-casino-chips-no-verification-fz3ipjx/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/13/wazamba-review-καζίνο-και-στοίχημα-da161232/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/claim-avlhuf-100-working-gaminator-free-coins-links-bcde-uc4m9nq","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/claim-avlhuf-100-working-gaminator-free-coins-links-bcde-uc4m9nq/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/boat-insurance/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/boat-insurance","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","Sin observaciones adicionales."
"https://bringasinsurance.com/commercial-auto-insurance-in-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/commercial-auto","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /commercial-auto solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/es/seguros-para-autos-en-seattle-washington/","Rastreada: actualmente sin indexar","Revisar","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","Caso que requiere revisión manual","Validar si hubo versión internacional/CMS anterior antes de decidir 301, 404 o 410. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","Sí","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/mega-ways-to-claim-chips-easily-igt5kqk/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/wj80woaa/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/exclusive-oonyax-solitaire-grand-harvest-free-coins-levvvel-37iunsw/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/new-ffgsao-8-ball-pool-free-coins-the-ultimate-guide-t-mn07npn/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/new-ffgsao-8-ball-pool-free-coins-the-ultimate-guide-t-mn07npn","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/seguro-para-casas-prefabricadas/?lang=es","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/mobile-home-insurance","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /mobile-home-insurance solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor. URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/es/fianzas-para-seguros-en-seattle-washington/?lang=es","Rastreada: actualmente sin indexar","Revisar","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","Caso que requiere revisión manual","Validar si hubo versión internacional/CMS anterior antes de decidir 301, 404 o 410. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","Sí","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor. URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/fianzas-para-seguros-en-seattle-washington/?lang=es","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/bonds-surety","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /bonds-surety solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor. URL con parámetros; evaluar señales y enlaces que los generan."
"https://bringasinsurance.com/personal-umbrella/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/personal-umbrella","No observado en HTML inicial; sin noindex en SEO.tsx","No observado","Sí","Sí","Página válida que debe indexarse","Mantener 200, canonical autorreferente y enlace interno.","src/App.tsx + src/components/SEO.tsx","Medio","No","Sin observaciones adicionales."
"https://bringasinsurance.com/seguros-de-hogar-en-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/home-insurance","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /home-insurance solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/epic-how-to-play-cash-frenzy-on-pc-guide-kzqiq4t/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/08/07/decouvrez-le-meilleur-du-casino-en-ligne-francais-sur-wbetzfr-jouez-des-maintenant/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/daily-sxjymj-solitaire-grand-harvest-free-coins-levvvel-b0bonkj/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/best-win-bonus-coins-in-events-how-to-lvzlbcs/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/best-free-daily-bonuses-event-04m3agi/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/prime-ultimate-strategies-to-get-robux-in-2025-fwyw1o2/feed/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/prime-ultimate-strategies-to-get-robux-in-2025-fwyw1o2/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/trending-gift-currency-to-friends-2025-i1u8otl/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/vvipbest-fhsezn-unlock-unlimited-resources-with-the-best-co-qbn01ge/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/2025/07/30/reward-ugbzdx-8-ball-pool-free-coins-the-ultimate-guide-t-9o1dujg/","Rastreada: actualmente sin indexar","No","200","200","","No declarada en HTML inicial; SEO client-side solo al renderizar","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL spam, hackeada o generada por error","No redirigir a la home; bloquear/eliminar en hosting y devolver 410 cuando se confirme que no existe reemplazo. El 200 actual es un soft 404/fallback SPA.","src/pages/NotFound.tsx + hosting fallback","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
"https://bringasinsurance.com/seguros-de-responsabilidad-general-en-seattle-washington/","Rastreada: actualmente sin indexar","Sí","200","200","","https://bringasinsurance.com/general-liability","noindex, nofollow (NotFound.tsx al renderizar)","No observado","No","No","URL movida con reemplazo equivalente","Proponer 301/308 a /general-liability solo tras validar equivalencia comercial. El 200 actual es un soft 404/fallback SPA.","Hosting/configuración de redirects (no existe en repo)","Alto","No","Verificado HTTP 200; cuerpo coincide con index.html inicial y no con un 404 de servidor."
