"source_url","normalized_path","classification","target_url","expected_status","canonical","reason","source","last_crawl","implementation_layer","verified"
"https://bringasinsurance.com/2025/08/07/new-double-down-casino-chips-not-working-fix-2025-kfxfnsm/","/2025/08/07/new-double-down-casino-chips-not-working-fix-2025-kfxfnsm","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/contact/","/contact","KEEP_200","","200","https://bringasinsurance.com/contact","Current indexable canonical route.","GSC: Rastreada: actualmente sin indexar","","origin/application","NO"
"https://bringasinsurance.com/2025/08/12/wazamba-casino-review-αναλυτικά-d3b221a3/","/2025/08/12/wazamba-casino-review-αναλυτικά-d3b221a3","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/08/12/wazamba-mobile-app-download-c98855a6/","/2025/08/12/wazamba-mobile-app-download-c98855a6","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/agentes/?lang=es","/agentes","REDIRECT_301","https://bringasinsurance.com/about","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/2025/07/30/epic-claim-double-down-casino-chips-no-verification-fz3ipjx/","/2025/07/30/epic-claim-double-down-casino-chips-no-verification-fz3ipjx","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/08/13/wazamba-review-καζίνο-και-στοίχημα-da161232/","/2025/08/13/wazamba-review-καζίνο-και-στοίχημα-da161232","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/claim-avlhuf-100-working-gaminator-free-coins-links-bcde-uc4m9nq","/claim-avlhuf-100-working-gaminator-free-coins-links-bcde-uc4m9nq","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/claim-avlhuf-100-working-gaminator-free-coins-links-bcde-uc4m9nq/","/2025/07/30/claim-avlhuf-100-working-gaminator-free-coins-links-bcde-uc4m9nq","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/boat-insurance/","/boat-insurance","KEEP_200","","200","https://bringasinsurance.com/boat-insurance","Current indexable canonical route.","GSC: Rastreada: actualmente sin indexar","","origin/application","NO"
"https://bringasinsurance.com/commercial-auto-insurance-in-seattle-washington/","/commercial-auto-insurance-in-seattle-washington","REDIRECT_301","https://bringasinsurance.com/commercial-auto","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/es/seguros-para-autos-en-seattle-washington/","/es/seguros-para-autos-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/auto-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/2025/08/07/mega-ways-to-claim-chips-easily-igt5kqk/","/2025/08/07/mega-ways-to-claim-chips-easily-igt5kqk","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/wj80woaa/","/2025/07/30/wj80woaa","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/exclusive-oonyax-solitaire-grand-harvest-free-coins-levvvel-37iunsw/","/2025/07/30/exclusive-oonyax-solitaire-grand-harvest-free-coins-levvvel-37iunsw","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/new-ffgsao-8-ball-pool-free-coins-the-ultimate-guide-t-mn07npn/","/2025/07/30/new-ffgsao-8-ball-pool-free-coins-the-ultimate-guide-t-mn07npn","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/new-ffgsao-8-ball-pool-free-coins-the-ultimate-guide-t-mn07npn","/new-ffgsao-8-ball-pool-free-coins-the-ultimate-guide-t-mn07npn","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/seguro-para-casas-prefabricadas/?lang=es","/seguro-para-casas-prefabricadas","REDIRECT_301","https://bringasinsurance.com/mobile-home-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/es/fianzas-para-seguros-en-seattle-washington/?lang=es","/es/fianzas-para-seguros-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/bonds-surety","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/fianzas-para-seguros-en-seattle-washington/?lang=es","/fianzas-para-seguros-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/bonds-surety","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/personal-umbrella/","/personal-umbrella","KEEP_200","","200","https://bringasinsurance.com/personal-umbrella","Current indexable canonical route.","GSC: Rastreada: actualmente sin indexar","","origin/application","NO"
"https://bringasinsurance.com/seguros-de-hogar-en-seattle-washington/","/seguros-de-hogar-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/home-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/2025/07/30/epic-how-to-play-cash-frenzy-on-pc-guide-kzqiq4t/","/2025/07/30/epic-how-to-play-cash-frenzy-on-pc-guide-kzqiq4t","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/08/07/decouvrez-le-meilleur-du-casino-en-ligne-francais-sur-wbetzfr-jouez-des-maintenant/","/2025/08/07/decouvrez-le-meilleur-du-casino-en-ligne-francais-sur-wbetzfr-jouez-des-maintenant","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/daily-sxjymj-solitaire-grand-harvest-free-coins-levvvel-b0bonkj/","/2025/07/30/daily-sxjymj-solitaire-grand-harvest-free-coins-levvvel-b0bonkj","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/best-win-bonus-coins-in-events-how-to-lvzlbcs/","/2025/07/30/best-win-bonus-coins-in-events-how-to-lvzlbcs","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/best-free-daily-bonuses-event-04m3agi/","/2025/07/30/best-free-daily-bonuses-event-04m3agi","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/prime-ultimate-strategies-to-get-robux-in-2025-fwyw1o2/feed/","/2025/07/30/prime-ultimate-strategies-to-get-robux-in-2025-fwyw1o2/feed","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/prime-ultimate-strategies-to-get-robux-in-2025-fwyw1o2/","/2025/07/30/prime-ultimate-strategies-to-get-robux-in-2025-fwyw1o2","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/trending-gift-currency-to-friends-2025-i1u8otl/","/2025/07/30/trending-gift-currency-to-friends-2025-i1u8otl","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/vvipbest-fhsezn-unlock-unlimited-resources-with-the-best-co-qbn01ge/","/2025/07/30/vvipbest-fhsezn-unlock-unlimited-resources-with-the-best-co-qbn01ge","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/reward-ugbzdx-8-ball-pool-free-coins-the-ultimate-guide-t-9o1dujg/","/2025/07/30/reward-ugbzdx-8-ball-pool-free-coins-the-ultimate-guide-t-9o1dujg","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/seguros-de-responsabilidad-general-en-seattle-washington/","/seguros-de-responsabilidad-general-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/general-liability","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/2025/07/30/🎲-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-efgvym/","/2025/07/30/🎲-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-efgvym","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/nkxwihjt/","/2025/07/30/nkxwihjt","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/0c2xbr3lh/","/2025/07/30/0c2xbr3lh","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/vvipbest-wcerby-unlock-unlimited-resources-with-the-best-co-xpm5apr/","/2025/07/30/vvipbest-wcerby-unlock-unlimited-resources-with-the-best-co-xpm5apr","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/new-ultimate-solution-for-getting-free-coins-6d6m07k/","/2025/07/30/new-ultimate-solution-for-getting-free-coins-6d6m07k","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=6211695456b2a3b2","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=8121766100cd11a0","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=832989016241a2f","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=2111791330419b03","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=302189225076a7e2","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=80098688b49f","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=291987f76467","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/07/30/epic-free-gem-strategies-for-brawl-stars/","/2025/07/30/epic-free-gem-strategies-for-brawl-stars","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/es/seguros-de-propietarios-en-seattle-washington/","/es/seguros-de-propietarios-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/home-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/?v=9091917812b681ff","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/08/10/🕹️-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-dgitnb/","/2025/08/10/🕹️-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-dgitnb","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/trending-mzczwc-100-working-gaminator-free-coins-links-qrst-pc8zj10/","/2025/07/30/trending-mzczwc-100-working-gaminator-free-coins-links-qrst-pc8zj10","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/v7rbh6vzo/","/2025/07/30/v7rbh6vzo","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=9341786129c112e3","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=90615135318ce5b9","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/es/seguros-para-motocicleta-en-seattle-washington/","/es/seguros-para-motocicleta-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/motorcycle-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/seguros-para-motocicleta-en-seattle-washington/","/seguros-para-motocicleta-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/motorcycle-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/?v=75911121099a5986","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=87918517248132c0","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=407107349898d62e","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=77710933681b716f","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/08/08/🎰-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-bsalxr/","/2025/08/08/🎰-🚀-how-to-get-free-coins-in-lightning-link-casino-2025-easy-no-scam-💎-bsalxr","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/experience-avia-masters-slot-play-win-big-in-english-online-casino-for-new-zealand-players/","/2025/07/30/experience-avia-masters-slot-play-win-big-in-english-online-casino-for-new-zealand-players","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=0981539030ef814c","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=2701771320f80db8","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/07/30/8-ways-to-get-free-dice-dream-rolls-links-2025-ultimate-method-j64vsb/","/2025/07/30/8-ways-to-get-free-dice-dream-rolls-links-2025-ultimate-method-j64vsb","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=708127142992a748","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=319550014ed7770","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=0981986728cc5b0a","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=34818014223e8f19","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/?v=5171761054ba005f","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh","/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/08/08/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh/","/2025/08/08/match-dwnglg-new-match-masters-free-gifts-1000-coins-and-bmksgfh","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/yrjbue-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","/2025/07/30/yrjbue-board-kings-cheats-free-gems-generator-2024-no-verification-new-method","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=210878004358f95","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/07/30/🎯-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-f99nqi/","/2025/07/30/🎯-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-f99nqi","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/dmh0q2s9w2/feed/","/2025/07/30/dmh0q2s9w2/feed","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/dmh0q2s9w2/","/2025/07/30/dmh0q2s9w2","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/🎯-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-x7bxt7/","/2025/07/30/🎯-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-x7bxt7","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/es/seguro-para-vehiculos-recreativos-en-seattle-washington/","/es/seguro-para-vehiculos-recreativos-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/rv-insurance","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/seguros-para-propietarios-de-edificios-en-seattle-washington/","/seguros-para-propietarios-de-edificios-en-seattle-washington","REDIRECT_301","https://bringasinsurance.com/building-owners","301","","Equivalent migrated content is explicitly mapped.","GSC: Rastreada: actualmente sin indexar","","Cloudflare redirect","NO"
"https://bringasinsurance.com/2025/07/30/🕹️-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-adoq6v/","/2025/07/30/🕹️-exactly-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-adoq6v","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/🕹️-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-bxtrf5/","/2025/07/30/🕹️-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-bxtrf5","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-1yxgqm/","/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-1yxgqm","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-70susi-2/","/2025/07/30/🎰-how-to-get-free-amazon-gift-cards-easily-no-scam-just-rewards-70susi-2","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/ghbdhc-board-kings-cheats-free-gems-generator-2024-no-verification-new-method/","/2025/07/30/ghbdhc-board-kings-cheats-free-gems-generator-2024-no-verification-new-method","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/08/07/bahiscasino-casino-turkiyede-para-yatyrma-ve-cekme-24/","/2025/08/07/bahiscasino-casino-turkiyede-para-yatyrma-ve-cekme-24","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/08/10/bq2n82ru/","/2025/08/10/bq2n82ru","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=62012674905449f8","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/08/11/spin-for-big-wins-at-slots-basaribet/","/2025/08/11/spin-for-big-wins-at-slots-basaribet","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/2ukyelksn/","/2025/07/30/2ukyelksn","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/hdbg8swq/","/2025/07/30/hdbg8swq","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=8101783803d15b8a","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/08/10/vcga9mghh/","/2025/08/10/vcga9mghh","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/mega-mhiisz-8-ball-pool-free-coins-the-ultimate-guide-t-thy4xho/","/2025/07/30/mega-mhiisz-8-ball-pool-free-coins-the-ultimate-guide-t-thy4xho","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/hot-complete-solution-for-card-activation-n3qn5us/","/2025/07/30/hot-complete-solution-for-card-activation-n3qn5us","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/048jeo400f/","/2025/07/30/048jeo400f","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=0471432047d1c01a","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
"https://bringasinsurance.com/2025/08/04/experience-the-thrill-of-barz-casino-play-popular-casino-games-online-in-english-for-the-uk/","/2025/08/04/experience-the-thrill-of-barz-casino-play-popular-casino-games-online-in-english-for-the-uk","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/2025/07/30/🎰-taonga-island-quest-scoop-up-free-riches-jewels-in-2025-glory5uc16n-c0ro2y/","/2025/07/30/🎰-taonga-island-quest-scoop-up-free-riches-jewels-in-2025-glory5uc16n-c0ro2y","GONE_410","","410","","Retired WordPress, commerce, or injected spam URL.","GSC: Rastreada: actualmente sin indexar","","Cloudflare WAF custom response","NO"
"https://bringasinsurance.com/?v=53211192204f3eed","/","CANONICAL_ALTERNATE","","200","https://bringasinsurance.com/","Query-string duplicate of canonical route.","GSC: Rastreada: actualmente sin indexar","","React SEO canonical","NO"
